MeteringPointGSRN;Product Type;Resolution;Unit Type;Reading Type;Start Time;Quantity;Quality
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T23:00:00Z;0,103000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T23:15:00Z;0,116000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T23:30:00Z;0,126000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T23:45:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T00:00:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T00:15:00Z;0,095000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T00:30:00Z;0,100000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T00:45:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T01:00:00Z;0,103000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T01:15:00Z;0,110000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T01:30:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T01:45:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T02:00:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T02:15:00Z;0,111000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T02:30:00Z;0,100000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T02:45:00Z;0,100000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T03:00:00Z;0,115000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T03:15:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T03:30:00Z;0,122000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T03:45:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T04:00:00Z;0,100000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T04:15:00Z;0,094000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T04:30:00Z;0,107000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T04:45:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T05:00:00Z;0,125000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T05:15:00Z;0,111000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T05:30:00Z;0,099000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T05:45:00Z;0,100000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T06:00:00Z;0,099000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T06:15:00Z;0,105000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T06:30:00Z;0,133000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T06:45:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T07:00:00Z;0,111000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T07:15:00Z;0,093000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T07:30:00Z;0,099000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T07:45:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T08:00:00Z;0,117000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T08:15:00Z;0,109000;OK
