MeteringPointGSRN;Product Type;Resolution;Unit Type;Reading Type;Start Time;Quantity;Quality
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T00:00:00Z;0,698000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T01:00:00Z;0,596000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T02:00:00Z;0,741000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T03:00:00Z;0,798000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T04:00:00Z;0,832000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T05:00:00Z;0,810000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T06:00:00Z;0,691000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T07:00:00Z;0,611000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T08:00:00Z;0,616000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T09:00:00Z;0,647000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T10:00:00Z;0,564000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T11:00:00Z;0,622000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T12:00:00Z;0,736000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T13:00:00Z;0,971000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T14:00:00Z;0,942000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T15:00:00Z;0,909000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T16:00:00Z;0,870000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T17:00:00Z;0,847000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T18:00:00Z;0,902000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T19:00:00Z;0,699000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T20:00:00Z;0,613000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T21:00:00Z;0,567000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T22:00:00Z;0,637000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-20T23:00:00Z;0,641000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T00:00:00Z;0,660000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T01:00:00Z;0,634000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T02:00:00Z;0,630000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T03:00:00Z;0,582000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T04:00:00Z;0,660000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T05:00:00Z;0,626000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T06:00:00Z;0,659000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T07:00:00Z;0,616000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T08:00:00Z;0,630000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T09:00:00Z;0,571000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T10:00:00Z;0,677000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T11:00:00Z;0,659000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T12:00:00Z;0,687000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T13:00:00Z;5,178000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T14:00:00Z;4,706000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T15:00:00Z;4,797000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T16:00:00Z;1,169000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T17:00:00Z;0,793000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T18:00:00Z;0,785000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T19:00:00Z;0,837000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T20:00:00Z;0,979000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T21:00:00Z;0,993000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T22:00:00Z;0,767000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-21T23:00:00Z;0,780000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T00:00:00Z;0,616000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T01:00:00Z;0,571000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T02:00:00Z;0,587000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T03:00:00Z;0,648000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T04:00:00Z;0,613000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T05:00:00Z;0,637000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T06:00:00Z;0,625000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T07:00:00Z;0,637000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T08:00:00Z;0,623000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T09:00:00Z;0,644000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T10:00:00Z;0,568000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T11:00:00Z;4,524000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T12:00:00Z;6,367000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T13:00:00Z;2,637000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T14:00:00Z;0,700000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T15:00:00Z;0,695000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T16:00:00Z;0,713000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T17:00:00Z;0,791000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T18:00:00Z;0,817000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T19:00:00Z;0,795000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T20:00:00Z;0,990000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T21:00:00Z;0,823000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T22:00:00Z;0,861000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-22T23:00:00Z;0,739000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T00:00:00Z;0,662000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T01:00:00Z;0,685000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T02:00:00Z;0,719000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T03:00:00Z;0,700000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T04:00:00Z;0,670000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T05:00:00Z;0,653000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T06:00:00Z;0,696000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T07:00:00Z;0,697000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T08:00:00Z;0,904000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T09:00:00Z;0,801000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T10:00:00Z;0,729000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T11:00:00Z;0,699000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T12:00:00Z;0,715000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T13:00:00Z;0,843000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T14:00:00Z;0,800000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T15:00:00Z;0,811000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T16:00:00Z;0,879000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T17:00:00Z;0,735000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T18:00:00Z;0,721000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T19:00:00Z;0,750000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T20:00:00Z;0,709000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T21:00:00Z;1,219000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T22:00:00Z;1,061000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-23T23:00:00Z;1,321000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T00:00:00Z;0,664000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T01:00:00Z;0,624000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T02:00:00Z;0,654000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T03:00:00Z;0,621000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T04:00:00Z;0,584000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T05:00:00Z;0,615000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T06:00:00Z;0,568000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T07:00:00Z;0,619000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T08:00:00Z;0,588000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T09:00:00Z;0,625000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T10:00:00Z;0,612000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T11:00:00Z;0,620000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T12:00:00Z;0,584000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T13:00:00Z;0,640000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T14:00:00Z;0,592000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T15:00:00Z;0,643000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T16:00:00Z;0,641000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T17:00:00Z;0,668000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T18:00:00Z;0,622000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T19:00:00Z;0,792000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T20:00:00Z;0,806000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T21:00:00Z;0,835000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T22:00:00Z;0,784000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-24T23:00:00Z;0,786000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T00:00:00Z;0,808000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T01:00:00Z;0,839000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T02:00:00Z;0,819000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T03:00:00Z;0,690000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T04:00:00Z;0,589000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T05:00:00Z;0,645000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T06:00:00Z;0,656000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T07:00:00Z;0,683000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T08:00:00Z;4,060000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T09:00:00Z;4,716000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T10:00:00Z;4,066000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T11:00:00Z;0,784000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T12:00:00Z;0,835000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T13:00:00Z;0,811000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T14:00:00Z;0,618000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T15:00:00Z;0,727000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T16:00:00Z;0,819000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T17:00:00Z;0,859000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T18:00:00Z;0,981000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T19:00:00Z;0,859000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T20:00:00Z;2,020000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T21:00:00Z;0,832000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T22:00:00Z;0,681000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-25T23:00:00Z;0,659000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T00:00:00Z;0,531000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T01:00:00Z;0,635000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T02:00:00Z;0,574000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T03:00:00Z;0,586000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T04:00:00Z;0,616000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T05:00:00Z;0,539000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T06:00:00Z;0,630000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T07:00:00Z;0,792000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T08:00:00Z;0,965000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T09:00:00Z;1,481000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T10:00:00Z;1,002000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T11:00:00Z;1,099000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T12:00:00Z;0,797000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T13:00:00Z;0,690000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T14:00:00Z;0,756000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T15:00:00Z;0,778000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T16:00:00Z;0,763000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T17:00:00Z;0,748000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T18:00:00Z;0,830000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T19:00:00Z;0,924000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T20:00:00Z;0,921000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T21:00:00Z;0,978000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T22:00:00Z;0,852000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-26T23:00:00Z;0,877000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T00:00:00Z;0,823000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T01:00:00Z;0,726000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T02:00:00Z;0,502000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T03:00:00Z;0,517000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T04:00:00Z;0,513000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T05:00:00Z;0,523000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T06:00:00Z;0,522000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T07:00:00Z;0,592000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T08:00:00Z;0,512000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T09:00:00Z;0,518000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T10:00:00Z;0,521000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T11:00:00Z;0,539000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T12:00:00Z;0,596000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T13:00:00Z;0,929000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T14:00:00Z;0,645000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T15:00:00Z;0,684000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T16:00:00Z;0,669000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T17:00:00Z;0,637000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T18:00:00Z;0,628000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T19:00:00Z;0,569000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T20:00:00Z;1,150000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T21:00:00Z;1,020000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T22:00:00Z;1,020000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-27T23:00:00Z;0,648000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T00:00:00Z;1,046000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T01:00:00Z;0,661000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T02:00:00Z;0,571000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T03:00:00Z;0,597000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T04:00:00Z;0,558000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T05:00:00Z;0,597000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T06:00:00Z;0,547000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T07:00:00Z;0,586000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T08:00:00Z;0,562000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T09:00:00Z;0,579000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T10:00:00Z;0,573000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T11:00:00Z;0,524000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T12:00:00Z;0,551000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T13:00:00Z;0,626000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T14:00:00Z;1,709000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T15:00:00Z;1,749000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T16:00:00Z;0,796000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T17:00:00Z;0,832000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T18:00:00Z;0,918000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T19:00:00Z;1,460000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T20:00:00Z;5,627000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T21:00:00Z;4,350000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T22:00:00Z;2,622000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-28T23:00:00Z;0,811000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T00:00:00Z;0,725000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T01:00:00Z;0,620000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T02:00:00Z;0,704000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T03:00:00Z;0,700000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T04:00:00Z;0,665000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T05:00:00Z;0,642000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T06:00:00Z;0,638000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T07:00:00Z;0,690000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T08:00:00Z;0,683000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T09:00:00Z;0,670000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T10:00:00Z;0,693000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T11:00:00Z;0,627000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T12:00:00Z;5,468000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T13:00:00Z;5,322000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T14:00:00Z;4,489000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T15:00:00Z;4,931000;OK
